"","Timestamp","BTCOpen","BTCClose","BTCVolume","BTCCount","BTCReturn","BTCRVol","BTCAmihud","BTCVolLag1","BTCVolLag2","BTCVolLag3","BTCRtnLag1","BTCRtnLag2","BTCRtnLag3","BTCRVolLag1","BTCRVolLag2","BTCRVolLag3","BTCAmhLag1","BTCAmhLag2","BTCAmhLag3","EUROpen","EURClose","EURVolume","EURCount","EURReturn","EURRtnLag1","EURRtnLag2","EURRtnLag3","SPCOpen","SPCClose","SPCVolume","SPCCount","SPCReturn","SPCRtnLag1","SPCRtnLag2","SPCRtnLag3","NASCOpen","NASCClose","NASCVolume","NASCCount","NASCReturn","NASCRtnLag1","NASCRtnLag2","NASCRtnLag3","SPCVOpen","SPCVClose","SPCVVolume","SPCVCount","SPCVReturn","SPCVRtnLag1","SPCVRtnLag2","SPCVRtnLag3","NASCVOpen","NASCVClose","NASCVVolume","NASCVCount","NASCVReturn","NASCVRtnLag1","NASCVRtnLag2","NASCVRtnLag3"
"13275","31.03.2021 13:00",58515,58485,218.5,195.5,-0.0005128205240581,2.62984889895224e-07,2.34700468676476e-06,548.5,543.333333333333,279.666666666667,0.00145330224339624,-0.0029773319599169,8.26913271048113e-05,2.11208741066054e-06,8.86450559954258e-06,6.8378555783549e-09,2.64959388039423e-06,5.47975207346668e-06,2.95678166048193e-07,1.1747,1.1747,814.5,360,0,8.50087134443012e-05,0,0,3947.75,3947.75,9140,2860,0,-6.33252066197798e-05,0,0.000190071911111644,12922.5,12924.5,5707,4018,0.000154756838625758,-7.74908464311608e-05,-9.69377369681723e-05,0.000174684355519261,3947.75,3947.75,9140,2860,0,-6.33252066197798e-05,0,0.000190071911111644,12922.5,12924.5,5707,4018,0.000154756838625758,-7.74908464311608e-05,-9.69377369681723e-05,0.000174684355519261
"13287","31.03.2021 14:00",58310,58310,181,169,0,0,0,218.5,548.5,543.333333333333,-0.0005128205240581,0.00145330224339624,-0.0029773319599169,2.62984889895224e-07,2.11208741066054e-06,8.86450559954258e-06,2.34700468676476e-06,2.64959388039423e-06,5.47975207346668e-06,1.1752,1.1751,1110.5,427,-8.50955197722048e-05,0,8.50087134443012e-05,0,3951.75,3951,14172,3889,-0.000189807346114179,0,-6.33252066197798e-05,0,12958.75,12958.5,10348,6692,-1.92921702719673e-05,0.000154756838625758,-7.74908464311608e-05,-9.69377369681723e-05,3951.75,3951,14172,3889,-0.000189807346114179,0,-6.33252066197798e-05,0,12958.75,12958.5,10348,6692,-1.92921702719673e-05,0.000154756838625758,-7.74908464311608e-05,-9.69377369681723e-05
"13299","31.03.2021 15:00",58540,58507.5,224,202,-0.000555330115298958,3.08391536957954e-07,2.47915230044177e-06,181,218.5,548.5,0,-0.0005128205240581,0.00145330224339624,0,2.62984889895224e-07,2.11208741066054e-06,0,2.34700468676476e-06,2.64959388039423e-06,1.1748,1.1749,1064,362,8.51172490619057e-05,-8.50955197722048e-05,0,8.50087134443012e-05,3953.25,3952.75,14050,3688,-0.000126486213170907,-0.000189807346114179,0,-6.33252066197798e-05,12953.25,12951.25,6033,4584,-0.00015441332617705,-1.92921702719673e-05,0.000154756838625758,-7.74908464311608e-05,3953.25,3952.75,14050,3688,-0.000126486213170907,-0.000189807346114179,0,-6.33252066197798e-05,12953.25,12951.25,6033,4584,-0.00015441332617705,-1.92921702719673e-05,0.000154756838625758,-7.74908464311608e-05
"13311","31.03.2021 16:00",58700,58680,607,563.5,-0.000340773559271312,1.16126618698439e-07,5.61406193198208e-07,224,181,218.5,-0.000555330115298958,0,-0.0005128205240581,3.08391536957954e-07,0,2.62984889895224e-07,2.47915230044177e-06,0,2.34700468676476e-06,1.1742,1.1743,1218,538,8.51607409499133e-05,8.51172490619057e-05,-8.50955197722048e-05,0,3954.25,3954.5,23373,5636,6.32211158730911e-05,-0.000126486213170907,-0.000189807346114179,0,12965,12963.75,11365,7715,-9.64180688196592e-05,-0.00015441332617705,-1.92921702719673e-05,0.000154756838625758,3954.25,3954.5,23373,5636,6.32211158730911e-05,-0.000126486213170907,-0.000189807346114179,0,12965,12963.75,11365,7715,-9.64180688196592e-05,-0.00015441332617705,-1.92921702719673e-05,0.000154756838625758
"13323","31.03.2021 17:00",59180,59200,318,301,0.000337894917896264,1.14172975540123e-07,1.06256263489391e-06,607,224,181,-0.000340773559271312,-0.000555330115298958,0,1.16126618698439e-07,3.08391536957954e-07,0,5.61406193198208e-07,2.47915230044177e-06,0,1.1755,1.1754,1460,551,-8.50738015741315e-05,8.51607409499133e-05,8.51172490619057e-05,-8.50955197722048e-05,3964.5,3965.25,185145,33755,0.000189161071215693,6.32211158730911e-05,-0.000126486213170907,-0.000189807346114179,13042.25,13051.25,63596,40335,0.00068982699575848,-9.64180688196592e-05,-0.00015441332617705,-1.92921702719673e-05,3964.5,3965.25,185145,33755,0.000189161071215693,6.32211158730911e-05,-0.000126486213170907,-0.000189807346114179,13042.25,13051.25,63596,40335,0.00068982699575848,-9.64180688196592e-05,-0.00015441332617705,-1.92921702719673e-05
"13335","31.03.2021 18:00",59320,59320,462.5,428.5,0,0,0,318,607,224,0.000337894917896264,-0.000340773559271312,-0.000555330115298958,1.14172975540123e-07,1.16126618698439e-07,3.08391536957954e-07,1.06256263489391e-06,5.61406193198208e-07,2.47915230044177e-06,1.1772,1.1769,2740,1036,-0.000254874475701106,-8.50738015741315e-05,8.51607409499133e-05,8.51172490619057e-05,3972.5,3972,191499,37219,-0.000125873245808705,0.000189161071215693,6.32211158730911e-05,-0.000126486213170907,13112.25,13107.25,81474,50291,-0.000381395530853368,0.00068982699575848,-9.64180688196592e-05,-0.00015441332617705,3972.5,3972,191499,37219,-0.000125873245808705,0.000189161071215693,6.32211158730911e-05,-0.000126486213170907,13112.25,13107.25,81474,50291,-0.000381395530853368,0.00068982699575848,-9.64180688196592e-05,-0.00015441332617705
"13347","31.03.2021 19:00",60140,60095,1364,1133,-0.000748534155631475,5.60303382146925e-07,5.48778706474688e-07,462.5,318,607,0,0.000337894917896264,-0.000340773559271312,0,1.14172975540123e-07,1.16126618698439e-07,0,1.06256263489391e-06,5.61406193198208e-07,1.1761,1.176,1972,773,-8.50303984186451e-05,-0.000254874475701106,-8.50738015741315e-05,8.51607409499133e-05,3975.5,3975.25,157353,26771,-6.28871490313543e-05,-0.000125873245808705,0.000189161071215693,6.32211158730911e-05,13119.25,13122,50319,30989,0.000209593674849629,-0.000381395530853368,0.00068982699575848,-9.64180688196592e-05,3975.5,3975.25,157353,26771,-6.28871490313543e-05,-0.000125873245808705,0.000189161071215693,6.32211158730911e-05,13119.25,13122,50319,30989,0.000209593674849629,-0.000381395530853368,0.00068982699575848,-9.64180688196592e-05
"13359","31.03.2021 20:00",59830,59835,491,457,8.35666235392551e-05,6.98338056975159e-09,1.70196789285652e-07,1364,462.5,318,-0.000748534155631475,0,0.000337894917896264,5.60303382146925e-07,0,1.14172975540123e-07,5.48778706474688e-07,0,1.06256263489391e-06,1.1767,1.1767,1014,395,0,-8.50303984186451e-05,-0.000254874475701106,-8.50738015741315e-05,3980,3980,90873,16027,0,-6.28871490313543e-05,-0.000125873245808705,0.000189161071215693,13130.5,13131.5,32117,19744,7.61556622101978e-05,0.000209593674849629,-0.000381395530853368,0.00068982699575848,3980,3980,90873,16027,0,-6.28871490313543e-05,-0.000125873245808705,0.000189161071215693,13130.5,13131.5,32117,19744,7.61556622101978e-05,0.000209593674849629,-0.000381395530853368,0.00068982699575848
"13371","31.03.2021 21:00",60180,60155,335,312,-0.000415506716411329,1.72645831382925e-07,1.24031855645173e-06,491,1364,462.5,8.35666235392551e-05,-0.000748534155631475,0,6.98338056975159e-09,5.60303382146925e-07,0,1.70196789285652e-07,5.48778706474688e-07,0,1.17565,1.1757,807,352,4.25287600802904e-05,0,-8.50303984186451e-05,-0.000254874475701106,3981.75,3981,91399,15413,-0.000188377131573603,0,-6.28871490313543e-05,-0.000125873245808705,13131,13125.5,31410,18828,-0.000418943886689505,7.61556622101978e-05,0.000209593674849629,-0.000381395530853368,3981.75,3981,91399,15413,-0.000188377131573603,0,-6.28871490313543e-05,-0.000125873245808705,13131,13125.5,31410,18828,-0.000418943886689505,7.61556622101978e-05,0.000209593674849629,-0.000381395530853368
"13383","31.03.2021 22:00",60215,60215,309.5,264.5,0,0,0,335,491,1364,-0.000415506716411329,8.35666235392551e-05,-0.000748534155631475,1.72645831382925e-07,6.98338056975159e-09,5.60303382146925e-07,1.24031855645173e-06,1.70196789285652e-07,5.48778706474688e-07,1.1744,1.1742,753,285.5,-0.000170314230165752,4.25287600802904e-05,0,-8.50303984186451e-05,3978,3976.75,120151,24519,-0.000314277635446558,-0.000188377131573603,0,-6.28871490313543e-05,13122.25,13118.25,40741,26472,-0.000304872241837728,-0.000418943886689505,7.61556622101978e-05,0.000209593674849629,3978,3976.75,120151,24519,-0.000314277635446558,-0.000188377131573603,0,-6.28871490313543e-05,13122.25,13118.25,40741,26472,-0.000304872241837728,-0.000418943886689505,7.61556622101978e-05,0.000209593674849629
"13395","31.03.2021 23:00",59470,59255,541,471,-0.00362181907808967,1.31175734344143e-05,6.69467482086816e-06,309.5,335,491,0,-0.000415506716411329,8.35666235392551e-05,0,1.72645831382925e-07,6.98338056975159e-09,0,1.24031855645173e-06,1.70196789285652e-07,1.1744,1.1743,998.5,410.5,-8.5153489215839e-05,-0.000170314230165752,4.25287600802904e-05,0,3972,3968.75,302407,57468,-0.000818562524061761,-0.000314277635446558,-0.000188377131573603,0,13099.25,13086,69176,43542,-0.00101202021220814,-0.000304872241837728,-0.000418943886689505,7.61556622101978e-05,3972,3968.75,302407,57468,-0.000818562524061761,-0.000314277635446558,-0.000188377131573603,0,13099.25,13086,69176,43542,-0.00101202021220814,-0.000304872241837728,-0.000418943886689505,7.61556622101978e-05
"13404","01.04.2021 00:00",59595,59595,339,283,0,0,0,541,309.5,335,-0.00362181907808967,0,-0.000415506716411329,1.31175734344143e-05,0,1.72645831382925e-07,6.69467482086816e-06,0,1.24031855645173e-06,1.1747,1.1746,483.5,193,-8.51317414211905e-05,-8.5153489215839e-05,-0.000170314230165752,4.25287600802904e-05,3965.75,3966,271032,30034,6.30377911772229e-05,-0.000818562524061761,-0.000314277635446558,-0.000188377131573603,13088.5,13089,22090,13364,3.82007449193367e-05,-0.00101202021220814,-0.000304872241837728,-0.000418943886689505,3965.75,3966,271032,30034,6.30377911772229e-05,-0.000818562524061761,-0.000314277635446558,-0.000188377131573603,13088.5,13089,22090,13364,3.82007449193367e-05,-0.00101202021220814,-0.000304872241837728,-0.000418943886689505
"13416","01.04.2021 02:00",59360,59365,105.5,100.5,8.42282586308585e-05,7.09439955198679e-09,7.98372119723777e-07,339,541,309.5,0,-0.00362181907808967,0,0,1.31175734344143e-05,0,0,6.69467482086816e-06,0,1.1743,1.17425,393,180.5,-4.25794639308807e-05,-8.51317414211905e-05,-8.5153489215839e-05,-0.000170314230165752,3968.5,3968.75,6667,2383,6.29941100704912e-05,6.30377911772229e-05,-0.000818562524061761,-0.000314277635446558,13105.75,13106.5,3088,2215,5.72251523767164e-05,3.82007449193367e-05,-0.00101202021220814,-0.000304872241837728,3968.5,3968.75,6667,2383,6.29941100704912e-05,6.30377911772229e-05,-0.000818562524061761,-0.000314277635446558,13105.75,13106.5,3088,2215,5.72251523767164e-05,3.82007449193367e-05,-0.00101202021220814,-0.000304872241837728
"13428","01.04.2021 03:00",59517.5,59498.75,141.5,130.5,-0.000315083026984908,9.92773138939723e-08,2.22673517303822e-06,105.5,339,541,8.42282586308585e-05,0,-0.00362181907808967,7.09439955198679e-09,0,1.31175734344143e-05,7.98372119723777e-07,0,6.69467482086816e-06,1.1744,1.1744,215.5,110.5,0,-4.25794639308807e-05,-8.51317414211905e-05,-8.5153489215839e-05,3970.75,3970.75,7370,3777,0,6.29941100704912e-05,6.30377911772229e-05,-0.000818562524061761,13117,13121.5,2688,1919,0.000343007416134355,5.72251523767164e-05,3.82007449193367e-05,-0.00101202021220814,3970.75,3970.75,7370,3777,0,6.29941100704912e-05,6.30377911772229e-05,-0.000818562524061761,13117,13121.5,2688,1919,0.000343007416134355,5.72251523767164e-05,3.82007449193367e-05,-0.00101202021220814
"13440","01.04.2021 04:00",60000,60030,225.5,200,0.000499875041651165,2.49875057265754e-07,2.21674076120251e-06,141.5,105.5,339,-0.000315083026984908,8.42282586308585e-05,0,9.92773138939723e-08,7.09439955198679e-09,0,2.22673517303822e-06,7.98372119723777e-07,0,1.17466666666667,1.17466666666667,588.833333333333,215.833333333333,0,0,-4.25794639308807e-05,-8.51317414211905e-05,3972.25,3972.25,12803,5954,0,0,6.29941100704912e-05,6.30377911772229e-05,13125.5,13125.5,4963,3730,0,0.000343007416134355,5.72251523767164e-05,3.82007449193367e-05,3972.25,3972.25,12803,5954,0,0,6.29941100704912e-05,6.30377911772229e-05,13125.5,13125.5,4963,3730,0,0.000343007416134355,5.72251523767164e-05,3.82007449193367e-05
"13452","01.04.2021 05:00",60055,60055,103,97.5,0,0,0,225.5,141.5,105.5,0.000499875041651165,-0.000315083026984908,8.42282586308585e-05,2.49875057265754e-07,9.92773138939723e-08,7.09439955198679e-09,2.21674076120251e-06,2.22673517303822e-06,7.98372119723777e-07,1.1748,1.1747,241.166666666667,156.666666666667,-8.51244946246943e-05,0,0,-4.25794639308807e-05,3969.5,3969.75,8918,3656,6.29782410399571e-05,0,0,6.29941100704912e-05,13115.75,13116,4109,2993,1.90608708923179e-05,0,0.000343007416134355,5.72251523767164e-05,3969.5,3969.75,8918,3656,6.29782410399571e-05,0,0,6.29941100704912e-05,13115.75,13116,4109,2993,1.90608708923179e-05,0,0.000343007416134355,5.72251523767164e-05
"13464","01.04.2021 06:00",59897.5,59885,146,133.5,-0.000208711623908897,4.35605419546889e-08,1.42953167060888e-06,103,225.5,141.5,0,0.000499875041651165,-0.000315083026984908,0,2.49875057265754e-07,9.92773138939723e-08,0,2.21674076120251e-06,2.22673517303822e-06,1.174,1.1741,628,229.5,8.5175248124375e-05,-8.51244946246943e-05,0,0,3966.25,3966.75,8877,3346,0.000126055716792806,6.29782410399571e-05,0,0,13117.25,13118,4550,3100,5.71749840538871e-05,1.90608708923179e-05,0,0.000343007416134355,3966.25,3966.75,8877,3346,0.000126055716792806,6.29782410399571e-05,0,0,13117.25,13118,4550,3100,5.71749840538871e-05,1.90608708923179e-05,0,0.000343007416134355
"13476","01.04.2021 07:00",59855,59838.3333333333,109.111111111111,104.611111111111,-0.000278489474897725,7.75563876288107e-08,2.55234752961255e-06,146,103,225.5,-0.000208711623908897,0,0.000499875041651165,4.35605419546889e-08,0,2.49875057265754e-07,1.42953167060888e-06,0,2.21674076120251e-06,1.1742,1.1742,367.5,160.5,0,8.5175248124375e-05,-8.51244946246943e-05,0,3968.25,3968,5548,2133,-6.30020475878013e-05,0.000126055716792806,6.29782410399571e-05,0,13123,13122.75,2352,1689,-1.90507034485421e-05,5.71749840538871e-05,1.90608708923179e-05,0,3968.25,3968,5548,2133,-6.30020475878013e-05,0.000126055716792806,6.29782410399571e-05,0,13123,13122.75,2352,1689,-1.90507034485421e-05,5.71749840538871e-05,1.90608708923179e-05,0
"13488","01.04.2021 08:00",59645,59645,154.888888888889,153.388888888889,0,0,0,109.111111111111,146,103,-0.000278489474897725,-0.000208711623908897,0,7.75563876288107e-08,4.35605419546889e-08,0,2.55234752961255e-06,1.42953167060888e-06,0,1.1732,1.1732,461.5,214,0,0,8.5175248124375e-05,-8.51244946246943e-05,3967.75,3968.5,3355,1391,0.00018900614326256,-6.30020475878013e-05,0.000126055716792806,6.29782410399571e-05,13124,13126.25,2030,1510,0.000171426939211017,-1.90507034485421e-05,5.71749840538871e-05,1.90608708923179e-05,3967.75,3968.5,3355,1391,0.00018900614326256,-6.30020475878013e-05,0.000126055716792806,6.29782410399571e-05,13124,13126.25,2030,1510,0.000171426939211017,-1.90507034485421e-05,5.71749840538871e-05,1.90608708923179e-05
"13500","01.04.2021 09:00",59587.5,59587.5,112,106,0,0,0,154.888888888889,109.111111111111,146,0,-0.000278489474897725,-0.000208711623908897,0,7.75563876288107e-08,4.35605419546889e-08,0,2.55234752961255e-06,1.42953167060888e-06,1.1734,1.1734,478.5,251,0,0,0,8.5175248124375e-05,3969.75,3970,5763,2215,6.29742750284379e-05,0.00018900614326256,-6.30020475878013e-05,0.000126055716792806,13135.75,13137.25,3413,2477,0.000114185666015842,0.000171426939211017,-1.90507034485421e-05,5.71749840538871e-05,3969.75,3970,5763,2215,6.29742750284379e-05,0.00018900614326256,-6.30020475878013e-05,0.000126055716792806,13135.75,13137.25,3413,2477,0.000114185666015842,0.000171426939211017,-1.90507034485421e-05,5.71749840538871e-05
"13512","01.04.2021 10:00",59443.3333333333,59420,72.8333333333333,67.6666666666667,-0.000392607761851238,1.54140854665838e-07,5.39049558605819e-06,112,154.888888888889,109.111111111111,0,0,-0.000278489474897725,0,0,7.75563876288107e-08,0,0,2.55234752961255e-06,1.1747,1.1749,842,336.5,0.0001702417436866,0,0,0,3976,3976,10083,3642,0,6.29742750284379e-05,0.00018900614326256,-6.30020475878013e-05,13167.75,13167.75,6553,4416,0,0.000114185666015842,0.000171426939211017,-1.90507034485421e-05,3976,3976,10083,3642,0,6.29742750284379e-05,0.00018900614326256,-6.30020475878013e-05,13167.75,13167.75,6553,4416,0,0.000114185666015842,0.000171426939211017,-1.90507034485421e-05
"13524","01.04.2021 11:00",59702.5,59715,207.666666666667,186.833333333333,0.000209349551710147,4.38272348012397e-08,1.00810378030569e-06,72.8333333333333,112,154.888888888889,-0.000392607761851238,0,0,1.54140854665838e-07,0,0,5.39049558605819e-06,0,0,1.1758,1.1758,1704,721,0,0.0001702417436866,0,0,3980.5,3980,21073,6769,-0.000125620250150504,0,6.29742750284379e-05,0.00018900614326256,13216.75,13217,10744,7283,1.89152125606995e-05,0,0.000114185666015842,0.000171426939211017,3980.5,3980,21073,6769,-0.000125620250150504,0,6.29742750284379e-05,0.00018900614326256,13216.75,13217,10744,7283,1.89152125606995e-05,0,0.000114185666015842,0.000171426939211017
"13536","01.04.2021 12:00",59680,59680,281.5,264,0,0,0,207.666666666667,72.8333333333333,112,0.000209349551710147,-0.000392607761851238,0,4.38272348012397e-08,1.54140854665838e-07,0,1.00810378030569e-06,5.39049558605819e-06,0,1.1745,1.1744,1089,433.5,-8.51462387163326e-05,0,0.0001702417436866,0,3983.25,3983.25,16907,5177,0,-0.000125620250150504,0,6.29742750284379e-05,13217,13214.25,11076,7429,-0.000208087018959802,1.89152125606995e-05,0,0.000114185666015842,3983.25,3983.25,16907,5177,0,-0.000125620250150504,0,6.29742750284379e-05,13217,13214.25,11076,7429,-0.000208087018959802,1.89152125606995e-05,0,0.000114185666015842
"13548","01.04.2021 13:00",59671.25,59656.25,140.25,138.75,-0.000251408938911624,6.32064545646685e-08,1.79257710453921e-06,281.5,207.666666666667,72.8333333333333,0,0.000209349551710147,-0.000392607761851238,0,4.38272348012397e-08,1.54140854665838e-07,0,1.00810378030569e-06,5.39049558605819e-06,1.1756,1.1756,1237,501,0,-8.51462387163326e-05,0,0.0001702417436866,3980.75,3980.75,12252,3707,0,0,-0.000125620250150504,0,13216,13216,6393,4243,0,-0.000208087018959802,1.89152125606995e-05,0,3980.75,3980.75,12252,3707,0,0,-0.000125620250150504,0,13216,13216,6393,4243,0,-0.000208087018959802,1.89152125606995e-05,0
"13560","01.04.2021 14:00",59380,59395,224.25,200.25,0.000252578405889992,6.37958511219293e-08,1.12632510987733e-06,140.25,281.5,207.666666666667,-0.000251408938911624,0,0.000209349551710147,6.32064545646685e-08,0,4.38272348012397e-08,1.79257710453921e-06,0,1.00810378030569e-06,1.1754,1.1754,1030,381,0,0,-8.51462387163326e-05,0,3976.75,3976.5,9167,2910,-6.28673812812508e-05,0,0,-0.000125620250150504,13204,13203.75,3806,2769,-1.89338357117208e-05,0,-0.000208087018959802,1.89152125606995e-05,3976.75,3976.5,9167,2910,-6.28673812812508e-05,0,0,-0.000125620250150504,13204,13203.75,3806,2769,-1.89338357117208e-05,0,-0.000208087018959802,1.89152125606995e-05
"13572","01.04.2021 15:00",59400,59410,365.5,323.5,0.000168335999049418,2.83370085759657e-08,4.60563608890337e-07,224.25,140.25,281.5,0.000252578405889992,-0.000251408938911624,0,6.37958511219293e-08,6.32064545646685e-08,0,1.12632510987733e-06,1.79257710453921e-06,0,1.1759,1.1758,959.5,414,-8.50448612154941e-05,0,0,-8.51462387163326e-05,3982.75,3982.25,17015,4163,-0.000125549278255477,-6.28673812812508e-05,0,0,13223,13219.25,6432,4740,-0.000283636984383051,-1.89338357117208e-05,0,-0.000208087018959802,3982.75,3982.25,17015,4163,-0.000125549278255477,-6.28673812812508e-05,0,0,13223,13219.25,6432,4740,-0.000283636984383051,-1.89338357117208e-05,0,-0.000208087018959802
"13584","01.04.2021 16:00",59490,59500,207,188.5,0.000168081351770155,2.82513408128826e-08,8.11987206619107e-07,365.5,224.25,140.25,0.000168335999049418,0.000252578405889992,-0.000251408938911624,2.83370085759657e-08,6.37958511219293e-08,6.32064545646685e-08,4.60563608890337e-07,1.12632510987733e-06,1.79257710453921e-06,1.1763,1.1763,1156.5,521,0,-8.50448612154941e-05,0,0,3985.5,3984.75,21325,5254,-0.000188199868814465,-0.000125549278255477,-6.28673812812508e-05,0,13241.75,13237,11216,7699,-0.000358778269438531,-0.000283636984383051,-1.89338357117208e-05,0,3985.5,3984.75,21325,5254,-0.000188199868814465,-0.000125549278255477,-6.28673812812508e-05,0,13241.75,13237,11216,7699,-0.000358778269438531,-0.000283636984383051,-1.89338357117208e-05,0
"13596","01.04.2021 17:00",59705,59705,264,243,0,0,0,207,365.5,224.25,0.000168081351770155,0.000168335999049418,0.000252578405889992,2.82513408128826e-08,2.83370085759657e-08,6.37958511219293e-08,8.11987206619107e-07,4.60563608890337e-07,1.12632510987733e-06,1.1773,1.1769,1901,817,-0.000339818200534497,0,-8.50448612154941e-05,0,3987.5,3987.75,174780,37593,6.26939594567943e-05,-0.000188199868814465,-0.000125549278255477,-6.28673812812508e-05,13287.25,13291.75,64146,41530,0.000338613194101001,-0.000358778269438531,-0.000283636984383051,-1.89338357117208e-05,3987.5,3987.75,174780,37593,6.26939594567943e-05,-0.000188199868814465,-0.000125549278255477,-6.28673812812508e-05,13287.25,13291.75,64146,41530,0.000338613194101001,-0.000358778269438531,-0.000283636984383051,-1.89338357117208e-05
"13608","01.04.2021 18:00",59765,59715,315,275,-0.00083696020955415,7.00502392376926e-07,2.65701653826714e-06,264,207,365.5,0,0.000168081351770155,0.000168335999049418,0,2.82513408128826e-08,2.83370085759657e-08,0,8.11987206619107e-07,4.60563608890337e-07,1.1777,1.1776,2501,1061,-8.49148728909732e-05,-0.000339818200534497,0,-8.50448612154941e-05,3994.75,3997,187056,37415,0.000563080691824425,6.26939594567943e-05,-0.000188199868814465,-0.000125549278255477,13291.75,13304,74220,45452,0.000921199880904666,0.000338613194101001,-0.000358778269438531,-0.000283636984383051,3994.75,3997,187056,37415,0.000563080691824425,6.26939594567943e-05,-0.000188199868814465,-0.000125549278255477,13291.75,13304,74220,45452,0.000921199880904666,0.000338613194101001,-0.000358778269438531,-0.000283636984383051
"13620","01.04.2021 19:00",59760,59735,501.5,381,-0.0004184275553758,1.75081619097768e-07,8.34352054587836e-07,315,264,207,-0.00083696020955415,0,0.000168081351770155,7.00502392376926e-07,0,2.82513408128826e-08,2.65701653826714e-06,0,8.11987206619107e-07,1.179,1.1789,1827.5,706,-8.48212392891567e-05,-8.49148728909732e-05,-0.000339818200534497,0,3996.75,3995.75,130587,26489,-0.000250234596238741,0.000563080691824425,6.26939594567943e-05,-0.000188199868814465,13282,13275,51712,31851,-0.000527167990519217,0.000921199880904666,0.000338613194101001,-0.000358778269438531,3996.75,3995.75,130587,26489,-0.000250234596238741,0.000563080691824425,6.26939594567943e-05,-0.000188199868814465,13282,13275,51712,31851,-0.000527167990519217,0.000921199880904666,0.000338613194101001,-0.000358778269438531
"13632","01.04.2021 20:00",59500,59500,300,273,0,0,0,501.5,315,264,-0.0004184275553758,-0.00083696020955415,0,1.75081619097768e-07,7.00502392376926e-07,0,8.34352054587836e-07,2.65701653826714e-06,0,1.1791,1.1791,1333,406.5,0,-8.48212392891567e-05,-8.49148728909732e-05,-0.000339818200534497,4001.5,4001.5,88886,18099,0,-0.000250234596238741,0.000563080691824425,6.26939594567943e-05,13295.5,13296.25,31481,20346,5.64084725684921e-05,-0.000527167990519217,0.000921199880904666,0.000338613194101001,4001.5,4001.5,88886,18099,0,-0.000250234596238741,0.000563080691824425,6.26939594567943e-05,13295.5,13296.25,31481,20346,5.64084725684921e-05,-0.000527167990519217,0.000921199880904666,0.000338613194101001
"13644","01.04.2021 21:00",59250,59270,360.5,326.5,0.000337495784506814,1.1390340455987e-07,9.36188029145115e-07,300,501.5,315,0,-0.0004184275553758,-0.00083696020955415,0,1.75081619097768e-07,7.00502392376926e-07,0,8.34352054587836e-07,2.65701653826714e-06,1.179,1.179,778.5,222.5,0,0,-8.48212392891567e-05,-8.49148728909732e-05,4001,4000.75,78205,15261,-6.24863311351476e-05,0,-0.000250234596238741,0.000563080691824425,13280.75,13281.5,31187,19595,5.64711197430512e-05,5.64084725684921e-05,-0.000527167990519217,0.000921199880904666,4001,4000.75,78205,15261,-6.24863311351476e-05,0,-0.000250234596238741,0.000563080691824425,13280.75,13281.5,31187,19595,5.64711197430512e-05,5.64084725684921e-05,-0.000527167990519217,0.000921199880904666
"13656","01.04.2021 22:00",59435,59405,707.5,618.5,-0.000504880522337103,2.54904341835386e-07,7.13612045706153e-07,360.5,300,501.5,0.000337495784506814,0,-0.0004184275553758,1.1390340455987e-07,0,1.75081619097768e-07,9.36188029145115e-07,0,8.34352054587836e-07,1.1789,1.1789,529.5,205.5,0,0,0,-8.48212392891567e-05,4003.75,4003.5,57927,10925,-6.24434106786254e-05,-6.24863311351476e-05,0,-0.000250234596238741,13306,13301.5,24616,14985,-0.000338250496506376,5.64711197430512e-05,5.64084725684921e-05,-0.000527167990519217,4003.75,4003.5,57927,10925,-6.24434106786254e-05,-6.24863311351476e-05,0,-0.000250234596238741,13306,13301.5,24616,14985,-0.000338250496506376,5.64711197430512e-05,5.64084725684921e-05,-0.000527167990519217
"13668","01.04.2021 23:00",59625,59590,346,322,-0.000587174449618644,3.44773834284957e-07,1.69703598155677e-06,707.5,360.5,300,-0.000504880522337103,0.000337495784506814,0,2.54904341835386e-07,1.1390340455987e-07,0,7.13612045706153e-07,9.36188029145115e-07,0,1.1794,1.1793,536.5,189,-8.47924704794056e-05,0,0,0,4009.75,4009.5,172835,29407,-6.23499704044406e-05,-6.24434106786254e-05,-6.24863311351476e-05,0,13317,13314.75,43759,25252,-0.000168971247127558,-0.000338250496506376,5.64711197430512e-05,5.64084725684921e-05,4009.75,4009.5,172835,29407,-6.23499704044406e-05,-6.24434106786254e-05,-6.24863311351476e-05,0,13317,13314.75,43759,25252,-0.000168971247127558,-0.000338250496506376,5.64711197430512e-05,5.64084725684921e-05
